Name,cvss,description,detection_method,detection_result,host,impact,insight,instances,log_method,plugin,plugin_details,port,product_detection_result,protocol,references,severity,solution,source,source_file
Apache HTTP Server 'mod_http2' null pointer dereference DoS Vulnerability - Linux,['7.5'],['Apache HTTP Server is prone to a denial of service (DoS) vulnerability. Quality of Detection (QoD): 30%'],"['Checks if a vulnerable version is present on the target host.', """"Details: Apache HTTP Server 'mod_http2' null pointer dereference DoS Vulnerability - Lin. ->.."""", 'OID:1.3.6.1.4.1.25623.1.0.811218', 'Version used: 2024-02-15T05:05:40Z']","['Installed version: 2.4.25', 'Fixed version: 2.4.26', 'Installation path / port: 80/tcp']",172.31.1.10,['Successful exploitation will allow remote attackers to cause a denial-of-service condition.'],['The aw exists as a maliciously constructed HTTP/2 request could cause mod_http2 to dereference a NULL pointer and crash the server process.'],[],[],,{},80,"['cpe:/a:apache:http_server:2.4.25', 'Detected by Apache HTTP Server Detection Consolidation (OID: 1.3.6.1.4.1.25623.1 ->.0.117232)', 'Product: cpe:/a:apache:http_server:2.4.25', 'Method: Apache HTTP Server Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.117232)']",tcp,"['cve: CVE-2017-7659', 'url: http://seclists.org/oss-sec/2017/q2/504', 'url: http://www.securityfocus.com/bid/99132', 'url: http://httpd.apache.org/security/vulnerabilities_24.html', 'cert-bund: WID-SEC-2025-0370', 'cert-bund: CB-K18/0187', 'cert-bund: CB-K17/1854', 'cert-bund: CB-K17/1622', 'cert-bund: CB-K17/1382', 'cert-bund: CB-K17/1023', 'dfn-cert: DFN-CERT-2019-0358', 'dfn-cert: DFN-CERT-2018-0206', 'dfn-cert: DFN-CERT-2017-1925', 'dfn-cert: DFN-CERT-2017-1692', 'dfn-cert: DFN-CERT-2017-1443', 'dfn-cert: DFN-CERT-2017-1058']",HIGH,"['Solution type: VendorFix', 'Update to Apache HTTP Server 2.4.26 or later.']",OPENVAS,openvas_httpd_2.4.25
Apache HTTP Server 2.4.17 < 2.4.49 'mod_proxy' HTTP/2 Request Smuggling Vulner- Ability - Linux,['7.5'],"[""""Apache HTTP Server is prone to an HTTP/2 request smuggling vulnerability in the 'mod_proxy' module."""", 'Quality of Detection (QoD): 30%']","['Checks if a vulnerable version is present on the target host.', """"Details: Apache HTTP Server 2.4.17 < 2.4.49 'mod_proxy' HTTP/2 Request Smuggling Vulnera. ->.."""", 'OID:1.3.6.1.4.1.25623.1.0.117615', 'Version used: 2021-09-17T11:59:51Z']","['Installed version: 2.4.25', 'Fixed version: 2.4.49', 'Installation path / port: 80/tcp']",172.31.1.10,[],"[""""Apache's mod_proxy allows spaces in the :method of HTTP/2 requests, enabling request line injection. If the back-end server tolerates trailing junk in the request line, this lets an attacker to bypass block rules.""""]",[],[],,{},80,"['cpe:/a:apache:http_server:2.4.25', 'Detected by Apache HTTP Server Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.117232)', 'Product: cpe:/a:apache:http_server:2.4.25', 'Method: Apache HTTP Server Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.117232)']",tcp,"['cve: CVE-2021-33193', 'url: https://portswigger.net/research/http2', 'url: https://github.com/apache/httpd/commit/ecebcc035ccd8d0e2984fe41420d9e944f45  ->6b3c', 'url: https://httpd.apache.org/security/vulnerabilities_24.html', 'cert-bund: WID-SEC-2024-1591', 'cert-bund: WID-SEC-2022-0722', 'cert-bund: CB-K21/0878', 'dfn-cert: DFN-CERT-2023-0497', 'dfn-cert: DFN-CERT-2022-2405', 'dfn-cert: DFN-CERT-2022-2167', 'dfn-cert: DFN-CERT-2022-1047', 'dfn-cert: DFN-CERT-2021-2471', 'dfn-cert: DFN-CERT-2021-1961', 'dfn-cert: DFN-CERT-2021-1854']",HIGH,"['Solution type: VendorFix', 'Update to version 2.4.49 or later.']",OPENVAS,openvas_httpd_2.4.25
Apache HTTP Server 2.4.20 - 2.4.39 Multiple Vulnerabilities - Linux,['7.5'],"['Apache HTTP Server is prone to multiple vulnerabilities.', 'Quality of Detection (QoD): 30%']",['Checks if a vulnerable version is present on the target host.'],"['Installed version: 2.4.25', 'Fixed version: 2.4.41', 'Installation path / port: 80/tcp']",172.31.1.10,[],"['Apache HTTP server is prone to multiple vulnerabilities:', '- A malicious client could perform a DoS attack by ooding a connection with requests and basically never reading responses on the TCP connection. Depending on h2 worker dimensioning, it was possible to block those with relatively few connections. (CVE-2019-9517)']",[],[],,{},80,"['cpe:/a:apache:http_server:2.4.25', 'Detected by Apache HTTP Server Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.117232)']",tcp,"['cert-bund: WID-SEC-2024-1591', 'cert-bund: WID-SEC-2022-0722', 'cert-bund: CB-K21/0878', 'dfn-cert: DFN-CERT-2023-0497', 'dfn-cert: DFN-CERT-2022-2405', 'dfn-cert: DFN-CERT-2022-2167', 'dfn-cert: DFN-CERT-2022-1047', 'dfn-cert: DFN-CERT-2021-2471', 'dfn-cert: DFN-CERT-2021-1961', 'dfn-cert: DFN-CERT-2021-1854']",HIGH,"['Solution type: VendorFix', 'Update to version 2.4.41 or later.']",OPENVAS,openvas_httpd_2.4.25
Apache HTTP Server < 2.4.39 mod_auth_digest Access Control Bypass Vulnerability - Linux,['7.5'],"['In Apache HTTP Server, a race condition in mod_auth_digest when running in a threaded server could allow a user with valid credentials to authenticate using another username, bypassing configured access control restrictions.', 'Quality of Detection (QoD): 30%']","['Checks if a vulnerable version is present on the target host.', 'Details: Apache HTTP Server < 2.4.39 mod_auth_digest Access Control Bypass Vulnerability.', 'OID:1.3.6.1.4.1.25623.1.0.142220', 'Version used: 2024-02-15T05:05:40Z']","['Installed version: 2.4.25', 'Fixed version: 2.4.39', 'Installation path / port: 80/tcp']",172.31.1.10,[],[],[],[],,{},80,"['Product: cpe:/a:apache:http_server:2.4.25', 'Detected by Apache HTTP Server Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.117232)']",tcp,"['cve: CVE-2019-0217', 'url: https://httpd.apache.org/security/vulnerabilities_24.html', 'cert-bund: WID-SEC-2023-2047', 'cert-bund: CB-K19/0623', 'cert-bund: CB-K19/0267', 'dfn-cert: DFN-CERT-2019-2592', 'dfn-cert: DFN-CERT-2019-2456', 'dfn-cert: DFN-CERT-2019-0736', 'dfn-cert: DFN-CERT-2019-0690', 'dfn-cert: DFN-CERT-2019-0687', 'dfn-cert: DFN-CERT-2019-0680', 'dfn-cert: DFN-CERT-2019-0676']",HIGH,"['Solution type: VendorFix', 'Update to version 2.4.39 or later.']",OPENVAS,openvas_httpd_2.4.25
Apache HTTP Server < 2.4.58 'mod_macro' Out-of-bounds Read Vulnerability - Linux,['7.5'],"['Apache HTTP Server is prone to an out-of-bounds read vulnerability in mod_macro.', 'Quality of Detection (QoD): 30%']","['Checks if a vulnerable version is present on the target host.', """"Details: Apache HTTP Server < 2.4.58 'mod_macro' Out-of-bounds Read Vulnerability - Linux"""", 'OID:1.3.6.1.4.1.25623.1.0.100272', 'Version used: 2024-02-15T05:05:40Z']","['Installed version: 2.4.25', 'Fixed version: 2.4.58', 'Installation path / port: 80/tcp']",172.31.1.10,[],[],[],[],,{},80,"['Product: cpe:/a:apache:http_server:2.4.25', 'Method: Apache HTTP Server Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.117232']",tcp,"['cve: CVE-2023-31122', 'url: https://httpd.apache.org/security/vulnerabilities_24.html#2.4.58', 'url: https://www.openwall.com/lists/oss-security/2023/10/19/4', 'cert-bund: WID-SEC-2024-1226', 'cert-bund: WID-SEC-2024-0899', 'cert-bund: WID-SEC-2024-0869', 'cert-bund: WID-SEC-2024-0769', 'cert-bund: WID-SEC-2024-0107']",HIGH,"['Solution type: VendorFix', 'Update to version 2.4.58 or later.']",OPENVAS,openvas_httpd_2.4.25
Apache HTTP Server Denial of Service Vulnerability-02 (Apr 2018) - Linux,['7.5'],"['Apache HTTP Server is prone to a denial of service vulnerability.', 'Quality of Detection (QoD): 30%']","['Checks if a vulnerable version is present on the target host.', 'Details: Apache HTTP Server Denial of Service Vulnerability-02 (Apr 2018) - Linux OID:1.3.6.1.4.1.25623.1.0.812849', 'Version used: 2024-02-09T05:06:25Z']","['Installed version: 2.4.25', 'Fixed version: 2.4.30', 'Installation', 'path / port: 80/tcp']",172.31.1.10,['Successful exploitation will allow an attacker to crash the Apache HTTP Server resulting in denial of service condition.'],['The aw exists as the Apache HTTP Server fails to sanitize against a specially crafted HTTP request header.'],[],[],,{},80,"['Product: cpe:/a:apache:http_server:2.4.25', 'Method: Apache HTTP Server Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.117232)']",tcp,"['cve: CVE-2018-1303', 'url: https://httpd.apache.org/security/vulnerabilities_24.html', 'url: http://www.securityfocus.com/b']",HIGH,"['Solution type: VendorFix', 'Update to version 2.4.30 or later. Please see the references for more information.']",OPENVAS,openvas_httpd_2.4.25
Apache HTTP Server Denial-Of-Service Vulnerability (Jun 2017) - Linux,['7.5'],['Apache HTTP Server is prone to a denial of service (DoS) vulnerability.'],['Checks if a vulnerable version is present on the target host.'],"['Installed version: 2.4.25', 'Fixed version: 2.4.26', 'Installation path / port: 80/tcp']",172.31.1.10,['Successful exploitation will allow remote attackers to cause a denial-of-service condition.'],"['The aw exists due to an error in the token list parsing, which allows ap_nd_token() to search  past the end of its input string. By maliciously crafting a sequence of request headers, an attacker  may be able to cause a segmentation fault, or to force ap_nd_token() to return an incorrect  value.']",[],[],,{},80,"['cpe:/a:apache:http_server:2.4.25', 'Detected by Apache HTTP Server Detection Consolidation (OID: 1.3.6.1.4.1.25623.1 ->.0.117232)']",tcp,"['cve: CVE-2017-7668', 'url: http://seclists.org/oss-sec/2017/q2/510', 'url: http://www.securityfocus.com/bid/99137', 'url: http://httpd.apache.org/security/vulnerabilities_22.html', 'url: http://httpd.apache.org/security/vulnerabilities_24.html', 'cert-bund: WID-SEC-2025-0370', 'cert-bund: CB-K18/0066', 'cert-bund: CB-K17/2013', 'cert-bund: CB-K17/1936', 'cert-bund: CB-K17/1854', 'cert-bund: CB-K17/1842', 'cert-bund: CB-K17/1747', 'cert-bund: CB-K17/1622', 'cert-bund: CB-K17/1382', 'cert-bund: CB-K17/1279', 'cert-bund: CB-K17/1163', 'cert-bund: CB-K17/1023', 'dfn-cert: DFN-CERT-2019-0358', 'dfn-cert: DFN-CERT-2018-0077', 'dfn-cert: DFN-CERT-2017-2104', 'dfn-cert: DFN-CERT-2017-2021', 'dfn-cert: DFN-CERT-2017-1926']",HIGH,['Update to Apache HTTP Server 2.2.33 or 2.4.26 or later.'],OPENVAS,openvas_httpd_2.4.25
Apache HTTP Server OPTIONS Memory Leak Vulnerability (Optionsbleed) - Version  Check,['7.5'],"[""""Apache HTTP Server allows remote attackers to read secret data from process memory if the  Limit directive can be set in a user's .htaccess le, or if httpd.conf has certain miscongurations,  aka Optionsbleed.""""]",['Checks if a vulnerable version is present on the target host.'],"['Installed version: 2.4.25', 'Fixed version: 2.4.28', 'Installation path / port: 80/tcp']",172.31.1.10,"[""""The successful exploitation allows the attacker to read chunks of the host's memory.""""]",['Aected Software/OS   Apache HTTP Server 2.2.x versions up to 2.2.34 and 2.4.x below 2.4.28.'],[],[],,{},80,"['Product: cpe:/a:apache:http_server:2.4.25', 'Method: Apache HTTP Server Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.117232)']",tcp,[],HIGH,"['Update to Apache HTTP Server 2.4.28.', 'For Apache HTTP Server running version 2.2.34 apply the patch linked in the references.', """"As a workaround the usage of .htaccess should be disabled completely via the 'AllowOverride None' directive within the webservers conguration."""", 'Furthermore all <Limit> statements within the webserver conguration needs to be veried for invalid HTTP methods.']",OPENVAS,openvas_httpd_2.4.25
Apache HTTP Server OPTIONS Memory Leak Vulnerability (Optionsbleed) - Version Check,['7.0'],"[""""Apache HTTP Server allows remote attackers to read secret data from process memory if the Limit directive can be set in a user's .htaccess file, or if httpd.conf has certain misconfigurations, aka Optionsbleed.""""]","['Checks if a vulnerable version is present on the target host.', 'Details: Apache HTTP Server OPTIONS Memory Leak Vulnerability (Optionsbleed) - Version C.', 'OID: 1.3.6.1.4.1.25623.1.0.108252', 'Version used: 2025-01-21T05:37:33Z']","['Installed version: 2.4.25', 'Fixed version: 2.4.28', 'Installation path / port: 80/tcp']",172.31.1.10,"[""""The successful exploitation allows the attacker to read chunks of the host's memory.""""]","['Optionsbleed is a use after free error in the Apache HTTP Server that causes a corrupted Allow header to be constructed in response to HTTP OPTIONS requests. This can leak pieces of arbitrary memory from the server process that may contain secrets.', 'The memory pieces change after multiple requests, so for a vulnerable host an arbitrary number of memory chunks can be leaked.', """"The bug appears if a webmaster tries to use the 'Limit' directive with an invalid HTTP method. Example .htaccess: <Limit abcxyz> </Limit>""""]",[],[],,{},80,"['cpe:/a:apache:http_server:2.4.25', 'Detected by Apache HTTP Server Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.117232)', 'Product: cpe:/a:apache:http_server:2.4.25', 'Method: Apache HTTP Server Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.117232']",tcp,"['CVE-2017-9798', 'http://openwall.com/lists/oss-security/2017/09/18/2', 'https://blog.fuzzing-project.org/60-Optionsbleed-HTTP-OPTIONS-method-can-leak-Apaches-server-memory.html', 'http://www.security']",HIGH,"['Solution type: VendorFix', 'Update to Apache HTTP Server 2.4.28. For Apache HTTP Server running version 2.2.34 apply the patch linked in the references.', """"As a workaround the usage of .htaccess should be disabled completely via the 'AllowOverride None' directive within the webserver's configuration. Furthermore all <Limit> statements within the webserver configuration need to be verified for invalid HTTP methods.""""]",OPENVAS,openvas_httpd_2.4.25
Apache HTTP Server 2.4.0 - 2.4.40 Multiple Vulnerabilities - Linux,['5.0'],['Apache HTTP Server is prone to multiple vulnerabilities.'],"['Checks if a vulnerable version is present on the target host.', 'Details: Apache HTTP Server 2.4.0 - 2.4.40 Multiple Vulnerabilities - Linux OID:1.3.6.1.4.1.25623.1.0.114143', 'Version used: 2024-02-15T05:05:40Z']","['Installed version: 2.4.25', 'Fixed version: 2.4.41', 'Installation', 'path / port: 80/tcp', 'Solution:', 'Solution type: VendorFix', 'Update to version 2.4.41 or later.']",172.31.1.10,"['Apache HTTP server is prone to multiple vulnerabilities: - A limited cross-site scripting issue affecting the mod_proxy error page. An attacker could cause the link on the error page to be malformed and instead point to a page of their choice. This would be exploitable where a server was set up with proxying enabled but was misconfigured in such a way that the Proxy Error page was displayed. (CVE-2019-10092)', 'Redirects configured with mod_rewrite that were intended to be self referential might be fooled by encoded newlines and redirect instead to an unexpected URL within the request URL. (CVE-2019-10098)']","['Apache HTTP server is prone to multiple vulnerabilities: - A limited cross-site scripting issue affecting the mod_proxy error page. An attacker could cause the link on the error page to be malformed and instead point to a page of their choice. This would be exploitable where a server was set up with proxying enabled but was misconfigured in such a way that the Proxy Error page was displayed. (CVE-2019-10092)', 'Redirects configured with mod_rewrite that were intended to be self referential might be fooled by encoded newlines and redirect instead to an unexpected URL within the request URL. (CVE-2019-10098)']",[],[],,{},80,"['Product: cpe:/a:apache:http_server:2.4.25', 'Method: Apache HTTP Server Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.117232)']",tcp,"['cve: CVE-2019-10092', 'cve: CVE-2019-10098', 'url: https://httpd.apache.org/security/vulnerabilities_24.html', 'cert-bund: WID-SEC-2024-1591', 'cert-bund: CB-K20/1030', 'cert-bund: CB-K20/0708', 'cert-bund: CB-K20/0043', 'cert-bund: CB-K19/0909', 'cert-bund: CB-K19/0728', 'dfn-cert: DFN-CERT-2021-1333', 'dfn-cert: DFN-CERT-2021-0540', 'dfn-cert: DFN-CERT-2020-2422', 'dfn-cert: DFN-CERT-2020-2133', 'dfn-cert: DFN-CERT-2020-1124', 'dfn-cert: DFN-CERT-2020-0716', 'dfn-cert: DFN-CERT-2020-0090', 'dfn-cert: DFN-CERT-2019-2592', 'dfn-cert: DFN-CERT-2019-2169', 'dfn-cert: DFN-CERT-2019-1961', 'dfn-cert: DFN-CERT-2019-1810', 'dfn-cert: DFN-CERT-2019-1797', 'dfn-cert: DFN-CERT-2019-1751']",MEDIUM,"['Solution type: VendorFix', 'Update to version 2.4.41 or later.']",OPENVAS,openvas_httpd_2.4.25
Apache HTTP Server 2.4.0 < 2.4.42 Multiple Vulnerabilities - Linux,['6.1'],['Apache HTTP Server is prone to multiple vulnerabilities.'],"['Checks if a vulnerable version is present on the target host.', 'Details: Apache HTTP Server 2.4.0 < 2.4.42 Multiple Vulnerabilities - Linux OID:1.3.6.1.4.1.25623.1.0.143671', 'Version used: 2024-02-15T05:05:40Z']","['Installed version: 2.4.25', 'Fixed version: 2.4.42', 'Installation', 'path / port: 80/tcp', 'Solution:', 'Solution type: VendorFix', 'Update to version 2.4.42 or later.']",172.31.1.10,"['mod_rewrite CWE-601 open redirect (CVE-2020-1927)', 'mod_proxy_ftp use of uninitialized value (CVE-2020-1934)']","['mod_rewrite CWE-601 open redirect (CVE-2020-1927)', 'mod_proxy_ftp use of uninitialized value (CVE-2020-1934)']",[],[],,{},80,"['Product: cpe:/a:apache:http_server:2.4.25', 'Method: Apache HTTP Server Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.117232)']",tcp,"['cve: CVE-2020-1927', 'cve: CVE-2020-1934', 'url: https://httpd.apache.org/security/vulnerabilities_24.html', 'cert-bund: WID-SEC-2024-1591', 'cert-bund: WID-SEC-2023-0063', 'cert-bund: WID-SEC-2022-0757', 'cert-bund: CB-K20/1030', 'cert-bund: CB-K20/0708', 'cert-bund: CB-K20/0691', 'cert-bund: CB-K20/0280', 'dfn-cert: DFN-CERT-2022-1610', 'dfn-cert: DFN-CERT-2022-0074', 'dfn-cert: DFN-CERT-2021-1467', 'dfn-cert: DFN-CERT-2020-2422', 'dfn-cert: DFN-CERT-2020-2133', 'dfn-cert: DFN-CERT-2020-1854', 'dfn-cert: DFN-CERT-2020-1793', 'dfn-cert: DFN-CERT-2020-1538', 'dfn-cert: DFN-CERT-2020-1335', 'dfn-cert: DFN-CERT-2020-1289', 'dfn-cert: DFN-CERT-2020-1124', 'dfn-cert: DFN-CERT-2020-0850', 'dfn-cert: DFN-CERT-2020-0835', 'dfn-cert: DFN-CERT-2020-0688']",MEDIUM,"['Solution type: VendorFix', 'Update to version 2.4.42 or later.']",OPENVAS,openvas_httpd_2.4.25
Apache HTTP Server 2.4.17 - 2.4.57 DoS Vulnerability - Linux,['5.9'],['Apache HTTP Server is prone to a denial of service (DoS) vulnerability.'],"['Checks if a vulnerable version is present on the target host.', 'Details: Apache HTTP Server 2.4.17 - 2.4.57 DoS Vulnerability - Linux']","['Installed version: 2.4.25', 'Fixed version: 2.4.58', 'Installation', 'path / port: 80/tcp', 'Solution:', 'Solution type: VendorFix', 'Update to version 2.4.58 or later.']",172.31.1.10,['Apache HTTP Server is prone to a denial of service (DoS) vulnerability.'],['Apache HTTP Server is prone to a denial of service (DoS) vulnerability.'],[],[],,{},80,"['Product: cpe:/a:apache:http_server:2.4.25', 'Method: Apache HTTP Server Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.117232)']",tcp,"['url: https://httpd.apache.org/security/vulnerabilities_24.html', 'cert-bund: WID-SEC-2024-1591', 'cert-bund: WID-SEC-2023-0063', 'cert-bund: WID-SEC-2022-0757', 'cert-bund: CB-K20/1030', 'cert-bund: CB-K20/0708', 'cert-bund: CB-K20/0691', 'cert-bund: CB-K20/0280', 'dfn-cert: DFN-CERT-2022-1610', 'dfn-cert: DFN-CERT-2022-0074', 'dfn-cert: DFN-CERT-2021-1467', 'dfn-cert: DFN-CERT-2020-2422', 'dfn-cert: DFN-CERT-2020-2133', 'dfn-cert: DFN-CERT-2020-1854', 'dfn-cert: DFN-CERT-2020-1793', 'dfn-cert: DFN-CERT-2020-1538', 'dfn-cert: DFN-CERT-2020-1335', 'dfn-cert: DFN-CERT-2020-1289', 'dfn-cert: DFN-CERT-2020-1124', 'dfn-cert: DFN-CERT-2020-0850', 'dfn-cert: DFN-CERT-2020-0835', 'dfn-cert: DFN-CERT-2020-0688']",MEDIUM,"['Solution type: VendorFix', 'Update to version 2.4.58 or later.']",OPENVAS,openvas_httpd_2.4.25
Apache HTTP Server HTTP/2 'SETTINGS' Data Processing DoS Vulnerability - Linux,['5.9'],['Apache HTTP Server is prone to a denial of service (DoS) vulnerability.'],"['Checks if a vulnerable version is present on the target host.', """"Details: Apache HTTP Server HTTP/2 'SETTINGS' Data Processing DoS Vulnerability - Linux OID:1.3.6.1.4.1.25623.1.0.814056"""", 'Version used: 2024-02-15T05:05:40Z']","['Installed version: 2.4.25', 'Fixed version: 2.4.35', 'Installation path / port: 80/tcp']",172.31.1.10,['Successful exploitation will allow remote attackers to cause a denial of service (DoS) condition on a targeted system.'],['The aw is due to an improper processing of specially crafted and continuous SETTINGS data for an ongoing HTTP/2 connection to cause the target service to fail to timeout.'],[],[],,{},80,"['cpe:/a:apache:http_server:2.4.25', 'Detected by Apache HTTP Server Detection Consolidation (OID: 1.3.6.1.4.1.25623.1.0.117232)', 'Product: cpe:/a:apache:http_server:2.4.25', 'Method: Apache HTTP Server Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.117232)']",tcp,"['cve: CVE-2018-11763', 'url: https://securitytracker.com/id/1041713', 'url: https://httpd.apache.org/security/vulnerabilities_24.html', 'cert-bund: WID-SEC-2024-1682', 'cert-bund: CB-K19/0316', 'cert-bund: CB-K19/0050', 'cert-bund: CB-K18/0949', 'dfn-cert: DFN-CERT-2019-1562', 'dfn-cert: DFN-CERT-2019-0359', 'dfn-cert: DFN-CERT-2019-0351', 'dfn-cert: DFN-CERT-2019-0112', 'dfn-cert: DFN-CERT-2019-0104', 'dfn-cert: DFN-CERT-2018-2316', 'dfn-cert: DFN-CERT-2018-2044', 'dfn-cert: DFN-CERT-2018-2011']",MEDIUM,"['Solution type: VendorFix', 'Update to Apache HTTP Server 2.4.35 or later. Please see the references for more information.']",OPENVAS,openvas_httpd_2.4.25
