Name,description,detection_result,detection_method,product_detection_result,impact,solution,insight,log_method,cvss,port,protocol,severity,references,plugin,identification,http_info,source,llm,target,host
"Die-Hellman Ephemeral Key Exchange DoS Vulnerability (SSH, D(HE)ater)",[],[],[],"['cpe:/a:ietf:secure_shell_protocol', 'Detected by SSH Protocol Algorithms Supported (OID: 1.3.6.1.4.1.25623.1.0.105565  ->)']",[],[],[],[],['7.5'],22.0,tcp,HIGH,"['cert-bund: WID-SEC-2025-1572', 'cert-bund: WID-SEC-2025-0818', 'cert-bund: WID-SEC-2025-0148', 'cert-bund: WID-SEC-2025-0143', 'cert-bund: WID-SEC-2024-3291', 'cert-bund: WID-SEC-2024-3199', 'cert-bund: WID-SEC-2024-1913', 'cert-bund: WID-SEC-2024-1504', 'dfn-cert: DFN-CERT-2025-1898', 'dfn-cert: DFN-CERT-2025-1808', 'dfn-cert: DFN-CERT-2025-0974', 'dfn-cert: DFN-CERT-2025-0854', 'dfn-cert: DFN-CERT-2025-0170', 'dfn-cert: DFN-CERT-2024-2841', 'dfn-cert: DFN-CERT-2024-2787', 'dfn-cert: DFN-CERT-2024-2736', 'dfn-cert: DFN-CERT-2024-2342', 'dfn-cert: DFN-CERT-2024-2214', 'dfn-cert: DFN-CERT-2024-2201', 'dfn-cert: DFN-CERT-2024-2180', 'dfn-cert: DFN-CERT-2024-2110', 'dfn-cert: DFN-CERT-2024-2017', 'dfn-cert: DFN-CERT-2024-1963', 'dfn-cert: DFN-CERT-2024-1920', 'dfn-cert: DFN-CERT-2024-1919', 'dfn-cert: DFN-CERT-2024-1911', 'dfn-cert: DFN-CERT-2024-1907', 'dfn-cert: DFN-CERT-2024-1893', 'dfn-cert: DFN-CERT-2024-1816', 'dfn-cert: DFN-CERT-2024-1811', 'dfn-cert: DFN-CERT-2024-1784', 'dfn-cert: DFN-CERT-2024-1741', 'dfn-cert: DFN-CERT-2024-1699']",[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_infosecwarrior_ftp_v1,172.30.2.2
"Die-Hellman Ephemeral Key Exchange DoS Vulnerability (SSH, D(HE)ater)","['The remote SSH server is supporting Die-Hellman ephemeral (DHE) Key Exchange (KEX) algorithms and thus could be prone to a denial of service (DoS) vulnerability.', 'Quality of Detection (QoD): 30%']","['The remote SSH server supports the following DHE KEX algorithm(s):', 'diffie-hellman-group14-sha256', 'diffie-hellman-group16-sha512', 'diffie-hellman-group18-sha512', 'diffie-hellman-group-exchange-sha256']",[],"['cpe:/a:ietf:secure_shell_protocol', 'Detected by SSH Protocol Algorithms Supported (OID: 1.3.6.1.4.1.25623.1.0.105565 ->)']","['This vulnerability allows remote attackers (from the client side) to send arbitrary numbers that are actually not public keys, and trigger expensive server-side DHE modular-exponentiation calculations, also known as a D(HE)ater attack.', 'There could be an increase in CPU usage in the aected component. For OpenSSH, users may observe issues such as a slowdown in SSH connections.']","['Solution type: Mitigation', '- DHE key exchange should be disabled if no other mitigation mechanism can be used and either elliptic-curve variant of Die-Hellman (ECDHE) or RSA key exchange is supported by the clients. The fact that RSA key exchange is not forward secret should be considered.', ""- Limit the maximum number of concurrent connections in e.g. the conguration of the remote server. For OpenSSH this limit can be congured via the 'MaxStartups' option, for other products please refer to the manual of the product in question on conguration possibilities.""]","['- CVE-2002-20001: The Die-Hellman Key Agreement Protocol allows remote attackers (from the client side) to send arbitrary numbers that are actually not public keys, and trigger expensive server-side DHE modular-exponentiation calculations, aka a D(HE)ater attack. The client needs very little CPU resources and network bandwidth. The attack may be more disruptive in cases where a client can require a server to select its largest supported key size. The basic attack scenario is that the client must claim that it can only communicate with DHE, and the server must be congured to allow DHE.']",[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_infosecwarrior_ftp_v1,172.30.2.2
"Diffie-Hellman Ephemeral Key Exchange DoS Vulnerability (SSH, D(HE)ater)","[""The Diffie-Hellman Key Agreement Protocol allows use of long exponents that arguably make certain calculations unnecessarily expensive, because the 1996 van Oorschot and Wiener paper found that '(appropriately) short exponents' can be used when there are adequate subgroup constraints, and these short exponents can lead to less expensive calculations than for long exponents. This issue is different from CVE-2002-20001 because it is based on an observation about exponent size, rather than an observation about numbers that are not public keys. The specific situations in which calculation expense would constitute a server-side vulnerability depend on the protocol (e.g., TLS, SSH, or IKE) and the DHE implementation details. In general, there might be an availability concern because of server-side resource consumption from DHE modular-exponentiation calculations. Finally, it is possible for an attacker to exploit this vulnerability and CVE-2002-20001 together."", 'Validating the order of the public keys in the Diffie-Hellman Key Agreement Protocol, when an approved safe prime is used, allows remote attackers (from the client side) to trigger unnecessarily expensive server-side DHE modular-exponentiation calculations. The client may cause asymmetric resource consumption. The basic attack scenario is that the client must claim that it can only communicate with DHE, and the server must be configured to allow DHE and validate the order of the public key.']",[],"['Checks the supported KEX algorithms of the remote SSH server.', 'Details: Diffie-Hellman Ephemeral Key Exchange DoS Vulnerability (SSH, D(HE)ater)', 'OID:1.3.6.1.4.1.25623.1.0.117839', 'Version used: 2024-10-03T05:05:33Z']","['Product: cpe:/a:ietf:secure_shell_protocol', 'Method: SSH Protocol Algorithms Supported', 'OID: 1.3.6.1.4.1.25623.1.0.105565)']","['In general, there might be an availability concern because of server-side resource consumption from DHE modular-exponentiation calculations.', 'The client may cause asymmetric resource consumption.']",[],"[""CVE-2022-40735: The Diffie-Hellman Key Agreement Protocol allows use of long exponents that arguably make certain calculations unnecessarily expensive, because the 1996 van Oorschot and Wiener paper found that '(appropriately) short exponents' can be used when there are adequate subgroup constraints, and these short exponents can lead to less expensive calculations than for long exponents. This issue is different from CVE-2002-20001 because it is based on an observation about exponent size, rather than an observation about numbers that are not public keys."", 'CVE-2024-41996: Validating the order of the public keys in the Diffie-Hellman Key Agreement Protocol, when an approved safe prime is used, allows remote attackers (from the client side) to trigger unnecessarily expensive server-side DHE modular-exponentiation calculations.']",[],['7.5'],,,HIGH,"['cve: CVE-2002-20001', 'cve: CVE-2022-40735', 'cve: CVE-2024-41996', 'url: https://dheatattack.gitlab.io/', 'url: https://dheatattack.gitlab.io/details/', 'url: https://www.researchgate.net/profile/Anton-Stiglic-2/publication/2401745_Security_Issues_in_the_Diffie-Hellman_Key_Agreement_Protocol', 'url: https://github.com/Balasys/dheater', 'url: https://github.com/c0r0n3r/dheater', 'cert-bund: WID-SEC-2024-3056', 'cert-bund: WID-SEC-2023-1886', 'cert-bund: WID-SEC-2023-1352', 'cert-bund: WID-SEC-2022-2251', 'cert-bund: WID-SEC-2022-2000', 'cert-bund: CB-K22/0224', 'cert-bund: CB-K21/1276']",[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_infosecwarrior_ftp_v1,172.30.2.2
OpenBSD OpenSSH <= 8.6 Command Injection Vulnerability,['OpenBSD OpenSSH is prone to a command injection vulnerability.'],"['Installed version: 8.4p1', 'Fixed version: None', 'Installation path / port: 22/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: OpenBSD OpenSSH <= 8.6 Command Injection Vulnerability', 'OID:1.3.6.1.4.1.25623.1.0.113736', 'Version used: 2025-07-29T05:44:59Z']","['Product: cpe:/a:openbsd:openssh:8.4p1', 'Method: OpenSSH Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.108577']",['Successful exploitation would allow an attacker to execute arbitrary code on the target machine.'],"['Solution type: WillNotFix', 'No known solution was made available for at least one year since the disclosure of this vulnerability. Likely none will be provided anymore. General solution options are to upgrade to a newer release, disable respective features, remove the product or replace the product by another one.']",['scp of OpenSSH allows command injection in spc.c via backtick characters in the destination argument.'],[],['7.4'],,,HIGH,"['cve: CVE-2020-15778', 'url: https://github.com/cpandya2909/CVE-2020-15778/', 'cert-bund: WID-SEC-2024-1082', 'cert-bund: WID-SEC-2023-1599', 'cert-bund: WID-SEC-2022-2413', 'cert-bund: WID-SEC-2022-1308', 'cert-bund: CB-K21/1268', 'dfn-cert: DFN-CERT-2024-1260', 'dfn-cert: DFN-CERT-2020-1691']",[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_infosecwarrior_ftp_v1,172.30.2.2
OpenSSH 6.2 <= 8.7 Privilege Escalation Vulnerability,['OpenSSH is prone to a privilege scalation vulnerability in certain configurations.'],"['Installed version: 8.4p1', 'Fixed version: 8.8', 'Installation path / port: 22/tcp']",[],"['Product: cpe:/a:openbsd:openssh:8.4p1', 'Method: OpenSSH Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.108577']",[],"['Solution type: VendorFix', 'Update to version 8.8 or later.']",[],[],['7.0'],,,HIGH,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_infosecwarrior_ftp_v1,172.30.2.2
OpenSSH 6.2 <= 8.7 Privilege Escalation Vulnerability,['OpenSSH is prone to a privilege scalation vulnerability in certain congurations.'],"['Installed version: 8.4p1', 'Fixed version: 8.8', 'Installation path / port: 22/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: OpenSSH 6.2 <= 8.7 Privilege Escalation Vulnerability', 'OID:1.3.6.1.4.1.25623.1.0.117696', 'Version used: 2021-10-11T08:01:31Z']","['Product: cpe:/a:openbsd:openssh:8.4p1', 'Method: OpenSSH Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.108577)']",[],"['Solution type: VendorFix', 'Update to version 8.8 or later.']","['sshd failed to correctly initialise supplemental groups when executing an AuthorizedKeysCom-', 'mand or AuthorizedPrincipalsCommand, where a AuthorizedKeysCommandUser or Authorized-', 'PrincipalsCommandUser directive has been set to run the command as a dierent user. Instead', 'these commands would inherit the groups that sshd was started with.', 'Depending on system conguration, inherited groups may allow AuthorizedKeysCom-', 'mand/AuthorizedPrincipalsCommand helper programs to gain unintended privilege.', 'Neither AuthorizedKeysCommand nor AuthorizedPrincipalsCommand are enabled by default in', 'sshd_cong.']",[],['7.0'],22.0,tcp,HIGH,"['cve: CVE-2021-41617', 'url: https://www.openssh.com/txt/release-8.8', 'cert-bund: WID-SEC-2024-1082', 'cert-bund: WID-SEC-2023-1969', 'cert-bund: WID-SEC-2023-0426', 'cert-bund: WID-SEC-2022-1308', 'cert-bund: WID-SEC-2022-0676', 'cert-bund: WID-SEC-2022-0534', 'cert-bund: CB-K22/0310', 'cert-bund: CB-K22/0011', 'cert-bund: CB-K21/1268', 'cert-bund: CB-K21/1017', 'dfn-cert: DFN-CERT-2024-1260', 'dfn-cert: DFN-CERT-2024-0022', 'dfn-cert: DFN-CERT-2023-3218', 'dfn-cert: DFN-CERT-2023-3210', 'dfn-cert: DFN-CERT-2022-1571', 'dfn-cert: DFN-CERT-2022-0579', 'dfn-cert: DFN-CERT-2021-2586', 'dfn-cert: DFN-CERT-2021-2017']",[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_infosecwarrior_ftp_v1,172.30.2.2
OpenBSD OpenSSH 6.8p1 - 9.9p1 MitM Vulnerability,['OpenBSD OpenSSH is prone to a man-in-the-middle (MitM) vulnerability.'],"['Installed version: 8.4p1', 'Fixed version: 9.9p2', 'Installation path / port: 22/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: OpenBSD OpenSSH 6.8p1 - 9.9p1 MitM Vulnerability', 'OID:1.3.6.1.4.1.25623.1.0.114946', 'Version used: 2025-02-20T08:47:14Z']","['Product: cpe:/a:openbsd:openssh:8.4p1', 'Method: OpenSSH Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.108577)']",[],"['Solution type: VendorFix', 'Update to version 9.9p2 or later.']",['ssh(1) in OpenSSH contained a logic error that allowed an on-path attacker (a.k.a MITM) to impersonate any server when the VerifyHostKeyDNS option is enabled. This option is off by default.'],[],['6.8'],22.0,tcp,MEDIUM,"['cve: CVE-2025-26465', 'url: https://www.openssh.com/txt/release-9.9p2', 'url: https://www.openssh.com/security.html', 'url: https://www.qualys.com/2025/02/18/openssh-mitm-dos.txt', 'url: https://blog.qualys.com/vulnerabilities-threat-research/2025/02/18/qualys-tru-discovers-two-vulnerabilities-in-openssh-cve-2025-26465-cve-2025-26466', 'url: https://www.openwall.com/lists/oss-security/2025/02/18/1', 'url: https://www.openwall.com/lists/oss-security/2025/02/18/4', 'cert-bund: WID-SEC-2025-1439', 'cert-bund: WID-SEC-2025-1007', 'cert-bund: WID-SEC-2025-0394', 'dfn-cert: DFN-CERT-2026-0097', 'dfn-cert: DFN-CERT-2025-1201', 'dfn-cert: DFN-CERT-2025-1200', 'dfn-cert: DFN-CERT-2025-0993', 'dfn-cert: DFN-CERT-2025-0819', 'dfn-cert: DFN-CERT-2025-0470', 'dfn-cert: DFN-CERT-2025-0428']",[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_infosecwarrior_ftp_v1,172.30.2.2
OpenBSD OpenSSH < 9.6 Multiple Vulnerabilities (Terrapin Attack),['OpenBSD OpenSSH is prone to multiple vulnerabilities.'],"['Installed version: 8.4p1', 'Fixed version: 9.6', 'Installation path / port: 22/tcp']",[],"['Product: cpe:/a:openbsd:openssh:8.4p1', 'Method: OpenSSH Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.108577)']",[],['Solution type: VendorFix'],[],[],['6.5'],22.0,tcp,MEDIUM,"['cve: CVE-2025-26465', 'url: https://www.openssh.com/txt/release-9.9p2', 'url: https://www.openssh.com/security.html', 'url: https://www.qualys.com/2025/02/18/openssh-mitm-dos.txt', 'url: https://blog.qualys.com/vulnerabilities-threat-research/2025/02/18/qualys-tru-discovers-two-vulnerabilities-in-openssh-cve-2025-26465-cve-2025-26466', 'url: https://www.openwall.com/lists/oss-security/2025/02/18/1']",[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_infosecwarrior_ftp_v1,172.30.2.2
OpenBSD OpenSSH < 9.6 Multiple Vulnerabilities (Terrapin Attack),['OpenBSD OpenSSH is prone to multiple vulnerabilities.'],"['Installed version: 8.4p1', 'Fixed version: 9.6', 'Installation path / port: 22/tcp']","['Checks if a vulnerable version is present on the target host.', 'Details: OpenBSD OpenSSH < 9.6 Multiple Vulnerabilities (Terrapin Attack)', 'OID:1.3.6.1.4.1.25623.1.0.118572', 'Version used: 2025-10-08T05:38:55Z']","['Product: cpe:/a:openbsd:openssh:8.4p1', 'Method: OpenSSH Detection Consolidation', 'OID: 1.3.6.1.4.1.25623.1.0.108577)']",[],"['Solution type: VendorFix', 'Update to version 9.6 or later.', 'Note: Client and Server implementations need to run a fixed version to mitigate the Terrapin flaw.']","['The following vulnerabilities exist:', ""- CVE-2023-48795: The SSH transport protocol with certain OpenSSH extensions allows remote attackers to bypass integrity checks such that some packets are omitted (from the extension negotiation message), and a client and server may consequently end up with a connection for which some security features have been downgraded or disabled, aka a 'Terrapin attack'."", '- CVE-2023-51384: In ssh-agent certain destination constraints can be incompletely applied. When destination constraints are specified during addition of PKCS#11-hosted private keys, these constraints are only applied to the first key, even if a PKCS#11 token returns multiple keys.', '- CVE-2023-51385: OS command injection might occur if a user name or host name has shell metacharacters, and this name is referenced by an expansion token in certain situations. For example, an untrusted Git repository can have a submodule with shell metacharacters in a user name or host name.']",[],['6.5'],,,MEDIUM,"['cve: CVE-2023-48795', 'cve: CVE-2023-51384', 'cve: CVE-2023-51385', 'url: https://www.openssh.com/txt/release-9.6', 'url: https://terrapin-attack.com', 'url: https://vin01.github.io/piptagole/ssh/security/openssh/libssh/remote-code-execution/2023/12/20/openssh-proxycommand-libssh-rce.html', 'url: https://github.com/vin01/poc-proxycommand-vulnerable', 'cert-bund: WID-SEC-2025-0810', 'cert-bund: WID-SEC-2025-0168', 'cert-bund: WID-SEC-2025-0144']",[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_infosecwarrior_ftp_v1,172.30.2.2
cert-bund: WID-SEC-2025-0144,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_infosecwarrior_ftp_v1,172.30.2.2
cert-bund: WID-SEC-2025-0139,[],[],[],[],[],[],[],[],['0.0'],,,LOG,[],[],[],[],OPENVAS,pdfs_batch_v1_deepseek,openvas_infosecwarrior_ftp_v1,172.30.2.2
